"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WSFG"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-06-27",,,,," 2048","0.17","0.0","0.0","83","62",,"  315","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-06-28",,,,," 1212","0.00","0.0","0.0","72","60",,"  270","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-06-29",,,,," 0848","0.00","0.0","0.0","78","61",,"  270","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-06-30",,,,," 1442","0.00","0.0","0.0","80","57",,"  225","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-01",,,,," 1954","0.00","0.0","0.0","86","63",,"  135","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-02",,,,," 1124","0.00","0.0","0.0","93","74",,"  225","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-03",,,,," 0900","0.24","0.0","0.0","85","65",,"  360","32.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-04",,,,," 0018","0.74","0.0","0.0","86","67",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-05",,,,," 1206","0.00","0.0","0.0","84","63",,"  315","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-06",,,,," 1654","0.00","0.0","0.0","91","63",,"  180","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-07",,,,," 1412","0.00","0.0","0.0","93","68",,"  180","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-08",,,,," 1100","0.00","0.0","0.0","96","71",,"  225","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-09",,,,," 1406","1.35","0.0","0.0","96","72",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-10",,,,," 1548","0.00","0.0","0.0","91","70",,"   45","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-11",,,,," 0836","0.00","0.0","0.0","76","62",,"  360","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-12",,,,," 1412","0.00","0.0","0.0","91","59",,"  180","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-13",,,,," 1506","0.00","0.0","0.0","96","73",,"  225","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-14",,,,," 1306","0.00","0.0","0.0","78","64",,"  270","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-15",,,,," 1136","0.00","0.0","0.0","76","57",,"  360","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-16",,,,," 1100","0.00","0.0","0.0","80","54",,"   90","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-17",,,,," 1224","0.00","0.0","0.0","88","58",,"  135","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-18",,,,," 1242","0.00","0.0","0.0","90","67",,"  225","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-19",,,,," 1118","0.00","0.0","0.0","90","74",,"  225","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-20",,,,," 1924","0.57","0.0","0.0","82","69",,"  360","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-21",,,,," 0936","0.00","0.0","0.0","78","70",,"   90","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-22",,,,," 0218","0.00","0.0","0.0","78","71",,"   90","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-23",,,,," 2324","0.03","0.0","0.0","87","73",,"   90","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-24",,,,," 0006","0.77","0.0","0.0","88","72",,"  225","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-25",,,,," 1812","0.00","0.0","0.0","92","74",,"  225","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-26",,,,," 1330","0.21","0.0","0.0","85","71",,"  225","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-27",,,,," 1348","0.00","0.0","0.0","89","69",,"  225","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-28",,,,," 0948","0.00","0.0","0.0","74","63",,"  270","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-29",,,,," 1624","0.00","0.0","0.0","81","60",,"  225","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-30",,,,," 1030","0.07","0.0","0.0","81","69",,"  180","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-07-31",,,,," 1000","0.00","0.0","0.0","78","66",,"   45","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-01",,,,," 0512","0.00","0.0","0.0","69","62",,"  360","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-02",,,,," 1124","0.00","0.0","0.0","76","60",,"  315","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-03",,,,," 1300","0.00","0.0","0.0","80","58",,"   90","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-04",,,,," 1718","0.00","0.0","0.0","86","61",,"  180","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-05",,,,," 1112","0.00","0.0","0.0","90","69",,"  225","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-06",,,,," 1512","0.00","0.0","0.0","91","71",,"  180","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-07",,,,," 1342","0.00","0.0","0.0","92","69",,"  225","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-08",,,,," 1412","0.00","0.0","0.0","93","75",,"  225","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-09",,,,," 2336","0.03","0.0","0.0","90","71",,"  225","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-10",,,,," 1148","0.22","0.0","0.0","87","68",,"  315","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-11",,,,," 1254","0.00","0.0","0.0","88","67",,"  180","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-12",,,,," 1318","0.00","0.0","0.0","83","65",,"   45","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-13",,,,," 1324","0.00","0.0","0.0","84","62",,"   90","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-14",,,,," 1424","0.02","0.0","0.0","81","67",,"  315","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-15",,,,," 1400","0.00","0.0","0.0","83","62",,"   90","12.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-16",,,,," 1542","0.00","0.0","0.0","84","66",,"  180","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-17",,,,," 1412","0.00","0.0","0.0","89","66",,"   90","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-18",,,,," 1630","0.00","0.0","0.0","91","68",,"  225","13.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-19",,,,," 1642","0.02","0.0","0.0","84","71",,"  180","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-20",,,,," 0854","0.00","0.0","0.0","84","68",,"  360","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-21",,,,," 1100","0.00","0.0","0.0","76","66",,"  360","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-22",,,,," 0412","0.00","0.0","0.0","78","62",,"  135","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-23",,,,," 2130","0.26","0.0","0.0","66","62",,"   90","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-24",,,,," 0918","0.27","0.0","0.0","75","62",,"  135","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-25",,,,," 1406","0.00","0.0","0.0","91","69",,"  135","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-26",,,,," 1436","0.00","0.0","0.0","97","77",,"  225","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-27",,,,," 1548","0.00","0.0","0.0","97","77",,"  225","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-28",,,,," 1506","0.00","0.0","0.0","93","77",,"  180","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-29",,,,," 1354","0.00","0.0","0.0","94","74",,"  180","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-30",,,,," 1554","0.03","0.0","0.0","90","73",,"  180","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-08-31",,,,," 1330","0.00","0.0","0.0","91","73",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-01",,,,," 1536","0.00","0.0","0.0","94","76",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-02",,,,," 1148","0.00","0.0","0.0","93","74",,"  180","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-03",,,,," 1730","0.19","0.0","0.0","93","75",,"  225","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-04",,,,," 1042","0.30","0.0","0.0","83","70",,"  225","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-05",,,,," 1706","0.00","0.0","0.0","83","64",,"  270","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-06",,,,," 1300","0.00","0.0","0.0","76","54",,"  270","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-07",,,,," 1442","0.00","0.0","0.0","76","55",,"   45","12.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-08",,,,," 1730","0.07","0.0","0.0","74","62",,"  360","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-09",,,,," 0630","0.02","0.0","0.0","72","60",,"   90","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-10",,,,," 1736","0.00","0.0","0.0","77","54",,"  270","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-11",,,,," 1148","0.00","0.0","0.0","75","56",,"  360","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-12",,,,," 1312","0.00","0.0","0.0","73","51",,"   45","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-13",,,,," 1742","0.01","0.0","0.0","75","60",,"   45","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-14",,,,," 0924","0.00","0.0","0.0","76","60",,"  360","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-15",,,,," 1042","0.01","0.0","0.0","72","50",,"  315","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-16",,,,," 2342","0.05","0.0","0.0","57","50",,"   90","13.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-17",,,,," 1512","0.95","0.0","0.0","59","45",,"  360","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-18",,,,," 1424","0.00","0.0","0.0","66","43",,"  225","13.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-19",,,,," 1248","0.00","0.0","0.0","69","45",,"  180","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-20",,,,," 1036","0.00","0.0","0.0","60","49",,"   45","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-21",,,,," 2006","0.26","0.0","0.0","74","49",,"  180","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-22",,,,," 0006","0.16","0.0","0.0","79","62",,"  225","27.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-23",,,,," 1654","0.00","0.0","0.0","69","55",,"   45","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-24",,,,," 1718","0.81","0.0","0.0","79","55",,"  180","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-25",,,,," 0942","0.02","0.0","0.0","81","67",,"  180","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-26",,,,," 1048","0.00","0.0","0.0","87","71",,"  180","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-27",,,,," 1436","0.05","0.0","0.0","83","64",,"  360","13.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-28",,,,," 1706","0.43","0.0","0.0","76","64",,"   45","10.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-29",,,,," 1854","0.90","0.0","0.0","68","57",,"   45","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-09-30",,,,,,"0.00","0.0","0.0","67","57",,,"17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-01",,,,," 0430","0.33","0.0","0.0","70","57",,"   90","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-02",,,,," 1406","0.00","0.0","0.0","71","58",,"  225","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-03",,,,," 2348","0.01","0.0","0.0","77","55",,"  225","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-04",,,,," 1606","0.10","0.0","0.0","66","51",,"  315","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-05",,,,," 1112","0.00","0.0","0.0","68","44",,"  360","10.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-06",,,,," 1142","0.02","0.0","0.0","67","47",,"  180","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-07",,,,," 1542","0.02","0.0","0.0","75","57",,"   45","11.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-08",,,,," 1100","0.00","0.0","0.0","76","63",,"  180","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-09",,,,," 1200","0.00","0.0","0.0","81","63",,"  180","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-10",,,,," 1442","0.00","0.0","0.0","84","65",,"  180","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-11",,,,," 2148","0.00","0.0","0.0","84","66",,"  180","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-12",,,,," 0324","1.40","0.0","0.0","72","61",,"  180","27.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-13",,,,," 1412","0.44","0.0","0.0","71","54",,"  225","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-14",,,,," 1448","0.00","0.0","0.0","76","47",,"  225","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-15",,,,," 2248","0.00","0.0","0.0","72","51",,"  315","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-16",,,,," 1436","0.00","0.0","0.0","58","41",,"  293","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-17",,,,," 2312","0.00","0.0","0.0","55","37",,"  225","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-18",,,,," 0254","0.00","0.0","0.0","57","43",,"  270","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-19",,,,," 1518","0.00","0.0","0.0","75","42",,"  225","32.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-20",,,,," 1306","0.00","0.0","0.0","61","44",,"   45","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-21",,,,," 1418","0.00","0.0","0.0","70","41",,"  180","13.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-22",,,,," 1306","0.00","0.0","0.0","71","43",,"  180","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-23",,,,," 1454","0.00","0.0","0.0","75","46",,"  180","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-24",,,,," 1430","0.00","0.0","0.0","79","57",,"  180","32.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-25",,,,," 1012","0.00","0.0","0.0","67","50",,"  225","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-26",,,,," 1354","0.00","0.0","0.0","64","42",,"  270","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-27",,,,," 2248","0.40","0.0","0.0","55","43",,"  270","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-28",,,,," 0006","0.00","0.0","0.0","48","36",,"  270","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-29",,,,," 1612","0.08","0.0","0.0","48","42",,"  315","32.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-30",,,,," 0442","0.02","0.0","0.0","58","41",,"  315","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-10-31",,,,," 1442","0.65","0.0","0.0","49","41",,"  315","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-01",,,,," 1318","0.04","0.0","0.0","50","36",,"  225","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-02",,,,," 1400","0.12","0.0","0.0","48","38",,"  315","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-03",,,,," 1312","0.00","0.0","0.0","48","35",,"  315","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-04",,,,," 2054","0.00","0.0","0.0","44","33",,"  360","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-05",,,,," 1054","0.00","0.0","0.0","36","24",,"  315","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-06",,,,," 0900","0.00","0.0","0.0","40","21",,"  315","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-07",,,,," 2342","0.00","0.0","0.0","45","34",,"  225","19.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-08",,,,," 0730","0.00","0.0","0.0","45","25",,"  315","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-09",,,,," 0754","0.00","0.0","0.0","34","20",,"  315","32.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-10",,,,," 1236","0.00","0.0","0.0","38","19",,"  180","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-11",,,,," 0748","0.00","0.0","0.0","45","33",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-12",,,,," 1154","0.00","0.0","0.0","58","40",,"  180","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-13",,,,," 1254","0.00","0.0","0.0","63","49",,"  225","27.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-14",,,,," 2018","0.18","0.0","0.0","65","40",,"  360","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-15",,,,," 1648","0.09","0.0","0.0","51","34",,"  315","34.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-16",,,,," 1100","0.00","0.0","0.0","40","28",,"  315","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-17",,,,," 2254","0.03","0.0","0.0","50","27",,"  180","31.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-18",,,,," 0000","0.00","0.0","0.0","58","43",,"  180","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-19",,,,," 0206","0.00","0.0","0.0","50","42",,"  360","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-20",,,,," 2300","0.08","0.0","0.0","58","43",,"  135","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-21",,,,," 0948","0.11","0.0","0.0","61","34",,"  180","46.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-22",,,,," 1300","0.00","0.0","0.0","61","34",,"  225","24.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-23",,,,," 2118","0.00","0.0","0.0","53","36",,"   45","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-24",,,,," 1454","0.42","0.0","0.0","60","42",,"  225","33.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-25",,,,," 0348","0.00","0.0","0.0","44","38",,"  360","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-26",,,,," 0806","0.01","0.0","0.0","49","35",,"  135","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-27",,,,," 2348","0.04","0.0","0.0","53","48",,"  360","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-28",,,,," 0130","0.32","0.0","0.0","48","32",,"  360","43.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-29",,,,," 1830","0.00","0.0","0.0","44","25",,"  180","27.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-11-30",,,,," 1806","0.00","0.0","0.0","52","36",,"  360","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-01",,,,," 1924","0.00","0.0","0.0","42","35",,"  135","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-02",,,,," 1512","0.00","0.0","0.0","62","35",,"  180","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-03",,,,," 0036","0.00","0.0","0.0","60","44",,"  180","25.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-04",,,,," 1230","1.19","0.0","0.0","56","40",,"  135","40.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-05",,,,," 2218","0.07","0.6","0.0","41","25",,"  225","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-06",,,,," 0036","0.01","0.2","1.0","30","23",,"  225","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-07",,,,," 2348","0.00","0.0","1.0","37","28",,"  180","11.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-08",,,,," 1648","0.00","0.0","0.0","34","26",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-09",,,,," 1712","0.03","1.0","0.0","36","20",,"  270","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-10",,,,," 0636","0.01","0.3","0.0","22","10",,"  270","28.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-11",,,,," 2042","0.00","0.0","0.0","26","10",,"  180","15.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-12",,,,," 2236","0.00","0.0","0.0","42","20",,"   45","17.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-13",,,,," 0848","1.00","1.4","0.0","39","24",,"  360","39.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-14",,,,," 0054","0.01","0.3","0.0","28","20",,"  315","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-15",,,,," 2130","0.12","3.1","0.0","28","24",,"   45","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-16",,,,," 0936","0.13","4.3","3.0","27","16",,"  360","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-17",,,,," 1636","0.04","2.0","6.0","21","11",,"  270","9.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-18",,,,," 0624","0.06","1.0","5.0","23","17",,"  135","12.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-19",,,,," 2248","0.62","8.3","8.0","27","21",,"  360","20.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-20",,,,," 0300","0.01","0.5","9.0","29","8",,"  360","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-21",,,,," 1400","0.00","0.0","9.0","22","2",,"  225","12.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-22",,,,," 1018","0.00","0.0","8.0","23","-2",,"  180","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-23",,,,," 1518","0.00","0.0","7.0","34","16",,"   90","23.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-24",,,,," 0648","0.27","0.0","6.0","37","29",,"   90","30.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-25",,,,," 1354","0.35","0.0","3.0","44","34",,"  225","27.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1973-12-26",,,,," 1512","0.25","1.2","1.0","37","33",,"   45","18.3"
